Date,User,Tweet
2022-10-26 12:18:47+00:00,harryofido,@drkcwilliams Amen oo
2022-10-26 12:18:28+00:00,ikemchrismount,This obidient dey enter eye aswear https://t.co/WjFFLKIvcw
2022-10-26 12:18:26+00:00,JohnsonObidient,"@llawal_latifah @Qdpaper2 Good people don't support bad
Good people don't support bad
Good people don't support bad"
2022-10-26 12:18:13+00:00,harryofido,@Naija_PR Princess don go back to default settings
2022-10-26 12:17:50+00:00,ShugabanR,@Qdpaper2 Eleyi Qudusi. Ijaya gbogbo Obidient 😂🙏
2022-10-26 12:17:50+00:00,harryofido,@JajaPhD Be like bicycle
2022-10-26 12:17:38+00:00,harryofido,@Ohmz___ @GovernorObaseki Shey una dey whine me??
2022-10-26 12:17:36+00:00,oluwakeup_tobi,@the_smallie Ladies too love pink
2022-10-26 12:17:32+00:00,HENRYOUNG15,"Please obidient family,  help me retweet 🙏.. #PeterObi4President2023 #obidientmovement #ObiDatti2023 #ObiDients"
2022-10-26 12:17:32+00:00,iamstevemario,"@AishaYesufu Baba shout aah🤣🤣🤣🤣Obidient dey carry Peter Obi to where he no no with excess love,u never see love yet"
2022-10-26 12:17:24+00:00,JohnsonObidient,@Qdpaper2 You're deeply pained but the guy is only speaking the truth.
2022-10-26 12:17:03+00:00,Funfact01MECTV,@killknzo Abeg there is Gawd oo 😃
2022-10-26 12:16:47+00:00,harryofido,@official_mkings Fact
2022-10-26 12:16:30+00:00,AWSOMEKITCHEN,@DOlusegun iffa wipe you cord for neck eeh you go get sense by force... https://t.co/TljCwk495A
2022-10-26 12:16:26+00:00,Jayy87608760,"Vote wisely

Im Obidient and yusful https://t.co/h1YdANakHy"
2022-10-26 12:16:25+00:00,hushiraf,@Androidheadline @whatnaija
2022-10-26 12:16:18+00:00,LegacyNgLimited,"@Darlington1611 @NgLabourSupport We the ObiDients own the phrase, ""Vote Wisely"" and it's been a source of fear to both APC &amp; PDP."
2022-10-26 12:16:07+00:00,harryofido,"@JajaPhD These days, who dem give no dey come back again oo"
2022-10-26 12:15:58+00:00,Sammych86125716,@Daily__Bible___ Amen
2022-10-26 12:15:42+00:00,oluwakeup_tobi,@jago943 @ManagingBarca @relevo Life ban from football
2022-10-26 12:15:30+00:00,OMOADUNNI1,@ruffydfire Na obidient first take action 🤣🤣🤣🤣
2022-10-26 12:15:30+00:00,NancyAluwuo,@dreadedokiki @aproko_doctor Lmaoo
2022-10-26 12:15:20+00:00,UndauntedHALIVY,"@Diji_O @alabiopeyemiola No, he doesn't. He exposed the fraud ongoing in the hoax called OBIdient movement you people follow gullibly.🌚"
2022-10-26 12:15:15+00:00,IGotTheApp,Time to take the Obidient March to a village near you. https://t.co/BQEdsjEqnj
2022-10-26 12:15:09+00:00,Cj82490633,@NnaemekaCFC @DOlusegun https://t.co/5azTxeVwbZ
2022-10-26 12:15:07+00:00,harryofido,Disgrace 😂😂😂 https://t.co/QyvdqSBVwi
2022-10-26 12:15:04+00:00,JohnsonObidient,"@KemiOlunloyo But you're mentioning our guy's name
@DavidHundeyin"
2022-10-26 12:14:23+00:00,iamGracieGrace1,"@Abbamusa99 ‘Dead on arrival in the North’ Mouthpiece of the North, i hail thee sire🙌🙌. Remain OBIdient. https://t.co/Ufk8XO71tE"
2022-10-26 12:14:07+00:00,harryofido,"@Jagaban__1 @Jethro11738634 @UgwuUgwu17 @DeeOneAyekooto There are no agberos lying around waiting to exploit even the poor pure water seller. Can’t say the same for Lagos. This is what APC is known for; thuggery, they wanted to try it with us in Benin buh we change am for Oshiomole and Tinubu. Now we doing it at a National level."
2022-10-26 12:13:54+00:00,Stkeypoint,"Lols. They send wife and use airforce jet. 
If they cannot go themselves 🚩🚩🚩🚩 https://t.co/bGmTsaaxzk"
2022-10-26 12:13:54+00:00,Cj82490633,@JnrT4sire @DOlusegun This are the promises https://t.co/dRApccHm9w
2022-10-26 12:13:23+00:00,Thompson_Tosan,"@XXL In no particular order:
2Pac
@mclyte 
@kendricklamar 
Jay Z
Da Brat
#tosanation"
2022-10-26 12:13:02+00:00,nigeriantribune,‘Obidient’ places Labour Party flag at peak of Mt Kilimanjaro https://t.co/sVZfKr92uP
2022-10-26 12:12:58+00:00,giftcard_buyer,@Dangaraino @FS_Yusuf_ @DavidHundeyin Can come
2022-10-26 12:12:55+00:00,donsamzy20,"If @AnthonyMartial gets injured again this season imma go crazy. Like yo, what's wrong bro? Is this how we gonna roll again this season?"
2022-10-26 12:12:40+00:00,ispeakfacttoyou,"@HauwaAllahbura Whatever makes you choose Obi ,  made me choose Asiwaju . I won’t argue with Sowore peope when they come up with new breed talk but you see those Obidient . Nah, it’s there grandstanding for me"
2022-10-26 12:12:31+00:00,dickysexix,"This man is officially the most Obidient man alive 😱. The loudest act of campaigning ever! Or should I say the ""highest"". https://t.co/8fMjM0YjSg"
2022-10-26 12:12:24+00:00,IfyPrisca3,@ManOfHandsome @IfyPrisca3 💕
2022-10-26 12:12:21+00:00,Cj82490633,@DOlusegun Oh you’re here @DOlusegun https://t.co/XCJmFO9a55
2022-10-26 12:12:20+00:00,oluwakeup_tobi,"@BenHundeyin Why hide his face? We shouldn't know the criminals among us?

This set of people don't need to be respected"
2022-10-26 12:12:17+00:00,YouCanCallMeOma,@maaziakuchie So many obidient wedding loading 😂😂😂
2022-10-26 12:12:14+00:00,chrisholylaw,@Topboychriss Baba otorm just be obidient
2022-10-26 12:11:48+00:00,hushiraf,"Tips on car maintenance 
@Abuja_Facts @ABUJAPLUG @OfficialFCTA @FCTDEVCONTROL @HMGnewsroom @FinMinNigeria @JustVehicles https://t.co/XZBlrODuRj"
2022-10-26 12:11:31+00:00,Wittyemi101,"@TrenchKing5 @renoomokri @PeterObi @MobilePunch @pmnewsnigeria @nairaland @vanguardngrnews @AP @AFP @daily_trust @channelstv @ARISEtv If you're an Obidient n you r replying Reno,no matter how smart your replies are, you r stuupid and unwise."
2022-10-26 12:11:25+00:00,IghedosaAluge,"I am obsessed with searching out those who unfollowed me. As a member of the #obidient’s family, I am ready to follow any member of the family. Follow me and I will follow you back❤️"
2022-10-26 12:11:17+00:00,igb_okwe,"these people investing in dubai real estate, do they deny them visa too? or do they deny everyone else’s visa unless you’re buying into their housing market?
also when should you become worried of a bubble as an investor?"
2022-10-26 12:10:28+00:00,Bernzrite,@ChigozieIAlex Great Obidient Nigerians may u never loose steam. God Bless ur efforts 🙏🙏
2022-10-26 12:10:21+00:00,IfeanyiAzubui18,"@SamuelUmejesi @JosephOnuorah @NgLabour @ChigozieIAlex @Jack_ng01 @itzz_blitz1 @PeterObi @doyinokupe @Sports_Doctor2 @ChudeMedia I am in Obubra, I can't wait to join ObiDient rally in Obubra! 🥰"
2022-10-26 12:09:33+00:00,sexy__nft,@NFT_JAZ Happy birthday😍😍
2022-10-26 12:09:21+00:00,Cj82490633,"@AdewunmiAhmed7 @Qdpaper2 Sowore is better than Tinubu and even Atiku is also better than Tinubu. 

Guess what? Peter Obi is the next president of Nigeria."
2022-10-26 12:08:59+00:00,Aile_Tony,@IbiShittu we go score outta nothing
2022-10-26 12:08:57+00:00,okoyedavid007,Beautiful Obidient. https://t.co/kpZ8gMBplN
2022-10-26 12:08:38+00:00,FASTnFIERCE,"Obidient Logic 

An Igbo man voting for Igbo candidate is patriotic but persons of other tribes voting one of their own instead of the Igbo Candidate is a bigot

An Igbo man not voting an Igbo man is an Efulefu, Sabo, Slave but non Igbos voting an Igbo candidate are patriots https://t.co/DwyWC1Ywfe"
2022-10-26 12:08:12+00:00,Aile_Tony,@instablog9ja i want please 🥺
2022-10-26 12:07:26+00:00,NwanneRichard,"@AbdulMahmud01 @PeterObi Dear Benue

Stop it... Please Stop it

Kindly protect Nigeria number one HOPE of helping this country by keeping him safe. Provide a Life Jacket with immediate effect

@NgLabour @GovSamuelOrtom"
2022-10-26 12:07:07+00:00,CastroUmeobika,"@AbdulMahmud01 @PeterObi @doyinokupe please see to this, Edo is the headquarters of Obidient movement"
2022-10-26 12:06:38+00:00,Wittyemi101,"@TrenchKing5 @renoomokri @PeterObi @MobilePunch @pmnewsnigeria @nairaland @vanguardngrnews @AP @AFP @daily_trust @channelstv @ARISEtv If you r an Obidient and you replied under Reno's tweet, you are unwise and stuupid."
2022-10-26 12:06:37+00:00,ANYIMIGBOCHIBU1,@abati1990 what’s you take on this statement issued by APC Chieftain in Borno…. You should leave Peter Obi supporter #Obidient’s alone https://t.co/mZWkExF3mf
2022-10-26 12:06:30+00:00,YemiOlajide8,"@AreaFada1 No wahala

Twuale Baba

Na ur Obidient younger brother"
2022-10-26 12:06:12+00:00,rapuru98,@vhic_tore @the_isaacmarv Black Adam really worth d hype.
2022-10-26 12:06:11+00:00,WiserNigerian,"@fkeyamo God of the OBIDIENTs, I see your handwork 🙏"
2022-10-26 12:06:10+00:00,johnyurfavorite,@avongsunny We OBIdient know that you guys will misunderstood what he meant so. Next
2022-10-26 12:05:59+00:00,Christo52997105,@firstladyship Omo see sweet intelligent obidient reply..  Noting do you remain gallant better person.  #PeterObi4President2023
2022-10-26 12:05:57+00:00,Cyrus26793445,@AbdulMahmud01 @PeterObi @PeterObi pls Edo is Obidient.
2022-10-26 12:05:56+00:00,BenueMentor,@De_King_Gideon @teesqo @ARISEtv 😂
2022-10-26 12:05:20+00:00,DukeOk4,"@BBGMyhome @SheniKabiru @officialEFCC Father, have mercy."
2022-10-26 12:04:51+00:00,Thompson_Tosan,Crocs are the most comfy footwear ever. #tosanation #crocs https://t.co/18Td0tOWnJ
2022-10-26 12:04:14+00:00,GovernorKaslas,"@_heorshe_ @Harbihorla4 @MeePlusYou @Tunde_OD Sorry bro , na Bcos most Obidient have displayed such attitudes so most people don’t like engaging them , it doesn’t lead to  anything meaningful or good"
2022-10-26 12:04:13+00:00,eao5113,"@EkeAwka23A @SaharaReporters C,mon you are an obidient no dey tweet this kan crap"
2022-10-26 12:04:03+00:00,Ejimba_,"Obidient done carry Labour Party and @PeterObi dey go where them no know oh. Flag on Mount Kilimanjaro.
On Fri, 20/10/2022 after 10½ hrs of climbing, hiking and trekking  5,895m above sea level. 

https://t.co/a08LeF2nVy"
2022-10-26 12:03:56+00:00,CollinsTreasur2,"@finickykas @ibeh84 Nwane ukwu we all are waiting for the answer.

She fine come still dey #Obidient join"
2022-10-26 12:03:51+00:00,obidient_child,@NGRLabourParty @obidient_child
2022-10-26 12:03:39+00:00,godpikkin93,With a lot of evil and hateful things that different influencers are writing about @PeterObi it really means the OBIdient movement is a positive hurricane to sweep away evil and wickedness politicians off Nigeria. is it only @PeterObi that wanted to be the President of Nigeria.
2022-10-26 12:03:36+00:00,Small_zio,@GazetteNGR Una they hear people wey get their citizens for mind as they say there is a limit you can push a man but as an obidient we will shame them
2022-10-26 12:03:35+00:00,jpgl44243355,@_atuks @SaharaReporters Lagos can't eat their cake and have it
2022-10-26 12:03:10+00:00,obidient_child,@Spotlight_Abby Nigeria is abnormal country. Nothing is impossible in the country.
2022-10-26 12:02:50+00:00,jpgl44243355,@ibigbemiajax @isrealolamile10 @SaharaReporters But it is Democratic in Lagos
2022-10-26 12:02:39+00:00,BikemXchange,The Obidient movement is the biggest political movement in Africa. Go and verify.
2022-10-26 12:02:37+00:00,Cj82490633,@KabirRayyanu @BashirAhmaad @MBuhari https://t.co/e2PG25WBbM
2022-10-26 12:02:18+00:00,symply_happie,"@DanielRegha @davido Even ppl claiming OBIDIENT doesn't see he's speaking on our behalf
As per some of una are obidiots na"
2022-10-26 12:02:10+00:00,JohnsonObidient,@footballdaily Arsenal didn't win 3 nil in the last Europa league match. It was 1-0. Somebody should put that reporter right.
2022-10-26 12:02:04+00:00,unclechuks10,@AbdulMahmud01 @PeterObi God guide him.
2022-10-26 12:02:03+00:00,Ecloud_Shelters,"@YngDavio @yabaleftonline Water sliding through a sloppy surface would ordinarily, extend beyond that surface before going down…"
2022-10-26 12:01:52+00:00,havilahwears_,"Shè iwon tolè shé
Iku mápà everybody 

Do your best
Death go touch everybody"
2022-10-26 12:01:52+00:00,godpikkin93,@g_makuachukwu3 @PeterObi With a lot of evil and hateful things that different influencers are writing about @PeterObi it really means the OBIdient movement is a positive hurricane to sweep away evil and wickedness politicians off Nigeria. It is only @PeterObi that wanted to be the President of Nigeria.
2022-10-26 12:01:34+00:00,harryofido,@DYaku_ At least Gabriel should know what he heard!
2022-10-26 12:00:45+00:00,iconic_dumebi,@MobilePunch I’m very Obidient but all those one no go put our PETER OBI for Aso rock. We need massive voters to come out and vote thats all.
2022-10-26 12:00:26+00:00,EzechildEze,"@fkeyamo It's a known fact that APC will loose next year general elections, what the governor did is unacceptable. Every political party should be given equal right to campaign in any part of the country. Am ObiDient, and voting @PerterObi and @NgLabour  all the way. Nigeria must be beter"
2022-10-26 12:00:18+00:00,HomorJP,"If you are an Obidient and you have not connected to the local OBIdients around you, please reply to this chat with your location so I can link you up! You need to identify with your state/LG/ward coordinators
Time to build strong bonds!! @TbnOgun @ruffydfire"
2022-10-26 12:00:12+00:00,harryofido,"@Afolayinka @TheSamarittan @IruefiNG @PeterObi Oga canvass!! When you pass to sneakers, let us know. See mouth like canvassing"
2022-10-26 11:59:51+00:00,obidient_child,@Rasheethe @atiku Show us the picture where he met with the late Ernest family.
2022-10-26 11:59:34+00:00,Chachamilla9,@ManUtd @Cristiano 💯💯😍😍📌
2022-10-26 11:59:11+00:00,JohnsonObidient,@NgLabourSupport @fkeyamo they're talking to you
2022-10-26 11:59:05+00:00,unclechuks10,@Oyinkitana @JosephOnuorah Yes I agree with u
2022-10-26 11:58:24+00:00,JeffFra51166522,@renoomokri Obaseki has never supported Obi. He only said the young ones are not looking their way again.. they now call themselves OBIdient... You are gradually becoming irrelevant . Initially I thought you're wise but this election has proven otherwise.
2022-10-26 11:58:14+00:00,JohnsonObidient,@J_G_1988 @LFCWatch4 @FabrizioRomano 😂😂😂
2022-10-26 11:58:11+00:00,itx_Baiita,"When I come across some of this lies I smiled and just scroll because Obidient are new born to Politics 

Don’t Talk too much! Listen! Listen! Listen! Smile and Move On Politics is a chess ♟️ https://t.co/61CZEeLWCV"
2022-10-26 11:58:01+00:00,harryofido,"FA had to wait for weeks and repeated occurrences to fine Suarez. Not surprised, nobody is listening to Gabriel’s case."
2022-10-26 11:57:54+00:00,Chinex696,@amanda_amia @CutieBronte Hopefully u won't get children of ur class
2022-10-26 11:57:32+00:00,sole0907,"@TobbyThankgod @zukodjoyboy @Odogwu_____ Hmm I recall I have been giving facts with links. Pls debunk it by posting counter facts. I am actually still waiting for the post on concurring bank managers, so u can help ur obidient colleague by posting it  like a grown adult"
2022-10-26 11:57:29+00:00,Stkeypoint,Cup 2 https://t.co/Tnjd6d9hM7
2022-10-26 11:57:17+00:00,JRYMZ,"@bestbehavi_or @drpenking @PeterObi 😭😭🤣🤣,,Which Kind Vawulence Be This Abeg.??..Obidient Una No Well Ooo..Na Why Agbado Fans Wan Kill Us Be This"
2022-10-26 11:57:13+00:00,Biodun_Ace1,@cucumberplug I tell you say I Dey support anybody 🧐 obidient ko disobedience nii 🚶‍♂️🚶‍♂️🚶‍♂️
2022-10-26 11:57:08+00:00,obidient_child,"@ObiFlagboy APC will copy. They're ""All People's Copy"" political party."
2022-10-26 11:56:51+00:00,majestainless,"@RadianceSmith @VictorIsrael_ @iamElderson I'm his PA oo,he can't go anywhere without me,infact if he is not ready the PA is ready"
2022-10-26 11:56:45+00:00,AnthonyOkoene,🐐 https://t.co/aXaEWnjeGz
2022-10-26 11:56:28+00:00,cucumberplug,@Biodun_Ace1 Lmao you this obidient comot here
2022-10-26 11:56:20+00:00,harryofido,@DeanJamesAFC Y’all stood with Suarez! You remember?
2022-10-26 11:56:18+00:00,LateefSunmola,"We are reaching you live and direct from Bariga LCDA, Shomolu LGA in Lagos East Senatorial District 😂😂😂

We are warmly ObiDient and yusful

....we dare to dream 

Access Bank boko haram funsho Williams Arise TV #MartellBox https://t.co/rZJnEm0JfV"
2022-10-26 11:56:18+00:00,MaaziChidi,@Real_Cdob @stfranc57
2022-10-26 11:55:46+00:00,Chinex696,@amammeka @Zaddybunny @OlisaOsega Ur head dey there
2022-10-26 11:55:16+00:00,JaypeeGeneral,"Pictures from Obidient March yesterday in Kachia LGA, Kaduna State. Obidients are going above and beyond to change Nigeria for good. APC and PDP have no place in Aso Rock in 2023🔥 

They haven’t seen anything! 

—
Arise TV Muslim-Muslim Funsho Williams Fuel Reno Poco Lee Access https://t.co/NiBoMqUTQG"
2022-10-26 11:55:14+00:00,Bunikemm,We are Nigerians ! We Love Our Country. We are one of The best the world. Africa is waiting for us to rise so they may follow. Let us all Be ObiDient Our Destiny Is in Our Hands Now. Get your PVC
2022-10-26 11:54:47+00:00,KlemzUmez,"@NGRPresident Did he say ""youngest""?"
2022-10-26 11:54:44+00:00,ObidientLPeko,@SaharaReporters 😆
2022-10-26 11:54:40+00:00,TheNationNews,'Obidient' climbs Mount Kilimanjaro to place LP's flag https://t.co/gTf0RVn4Zt https://t.co/ye4nYRQ3iW
2022-10-26 11:54:18+00:00,Stkeypoint,"I don't need to support Bayern, Inter is good for me.. https://t.co/kBN2bXcOJn"
2022-10-26 11:54:05+00:00,AbduldHassan,"@MobilePunch One striking phenomenon in the current Nigerian politics is Obidient. LP fans criss-cross the world with their flags. Thus, I wish good for Nigeria in the forthcoming elections. Yet, I don't have aspirants in presidential polls."
2022-10-26 11:53:44+00:00,Ecloud_Shelters,@Sucoalgram_ @yabaleftonline My answer is people that actually aced Physics in school.
2022-10-26 11:53:36+00:00,diaspora_prince,"The ten characteristics of the enigma called Peter Gregory Obi of Labour Party which are the ideology that laid the foundation of the OBIdient Movement Worldwide that have taken the entire nation and even the world by storm. 

1. He doesn't give shishi. 
Next page:-"
2022-10-26 11:53:24+00:00,Prince13141712,"@benmurraybruce Ben, Ben Ben Ben.. how many times i call you? So u &amp; ur party get common sense.. &amp; for 16yrs could not complete d project? Ben pls be obidient &amp; enter ur house."
2022-10-26 11:53:18+00:00,iamupsee,"@renoomokri Thanks for calling our pple who are agitating for Yoruba nation ""Terrorist"" just bcos we are tired of the way our pple are been killed in our land...
We heard you loud and clear and will make sure your Atikulate Bandit does not smell the sit of the president with our votes."
2022-10-26 11:52:51+00:00,ExcellentHeart,You and lies are five and six. Obidient = liars like their principal @PeterObi . Yoi conveniently photoshopped @nnpclimited picture and replaced it with your IPOB Labour party flag. https://t.co/nptVLLw7PQ
2022-10-26 11:52:38+00:00,amagaji216,@ComfortFoluke https://t.co/h6fTvwhTBB
2022-10-26 11:51:56+00:00,giftcard_buyer,"@mindset_tweet I am buying all gift cards, any denomination and any currency. My DM is open."
2022-10-26 11:51:53+00:00,BenokNwanji,"@NigeriaNewsdesk Increment from which money, the borrowed or which one nah? Make una becareful oh!"
2022-10-26 11:51:23+00:00,Loisshakmahh,@DearyHybee @super_rabs This is what the Obidient movement signify.The Obidients have 1 mantra we vote across party line looking strictly at candidacy while voting PO as president.Change is not perfect when it begins but it has to start from somewhere. PO VICTORY will mean good bye to Money politics
2022-10-26 11:51:11+00:00,JaypeeGeneral,Follow @JaypeeGeneral and turn on notifications to get real time updates on Obidient Movement and Peter Obi’s legacies in Anambra State ❤️✅🙏🏾
2022-10-26 11:51:05+00:00,olurohyal,"Nobody:
""FATHER, SHOW ME YOUR SECRETS!""

Somebody that cannot keep ordinary human secret.

OBIdient | Kilimanjaro | Access Bank | Funsho Williams https://t.co/bLo5lOn1gN"
2022-10-26 11:51:04+00:00,amagaji216,@TheDipoly Na ur grace
2022-10-26 11:50:49+00:00,JaypeeGeneral,Follow @JaypeeGeneral and turn on notifications to get real time updates on Obidient Movement and Peter Obi’s legacies in Anambra State ❤️✅🙏🏾
2022-10-26 11:50:41+00:00,Ecloud_Shelters,@the_utty @yabaleftonline I believe I look more responsible than you.
2022-10-26 11:50:33+00:00,harryofido,E dey pain you say Efe no reach your hand https://t.co/puDM95L29c
2022-10-26 11:50:33+00:00,Champele,@vanguardngrnews Drama. After he will be free. Big men don't go to prison here
2022-10-26 11:50:21+00:00,mobrinxmansion,@slay_jimmy What?
2022-10-26 11:50:15+00:00,johntoby007,"@RealOgemdi It's not about her statement, it's about the reality. UAE is having diplomatic issues with Nigeria because of the Increaing crime Nigerians are committing over there. Do you want her to deny this is happening? Our image is spoiled everywhere on earth by fellow Nigerians 🇳🇬"
2022-10-26 11:50:01+00:00,uburuboy,@honilatte_ Nsogbụ
2022-10-26 11:49:58+00:00,anthony_akpo,"@Shanono655 @abikedabiri You can't see Nations like US, UK ever project their citizens crimes in foreign Nations, or are u telling me they don't commit crimes? Crimes are everywhere,I don't encourage crimes, but wen it happens as our image bearer u Don't demarket us, u mised d point bcus u want to insult"
2022-10-26 11:49:54+00:00,harryofido,@OyeNkuziMahadum @yrb_ay @tunde_odus @abikedabiri For real bro! It’s actually sickening and saddening to think we are all Nigerians o. Walahi! We are not known to be stewpid people but these elections has proved me wrong o
2022-10-26 11:49:25+00:00,Anioma_watchman,"@DeeOneAyekooto I challenge your candidate to come on Arise TV, and face Rufai for ten minutes, then I will seize to be ObiDient."
2022-10-26 11:49:01+00:00,Godwincreat,"@TinubuOclock And yet, we cant afford rice. Poverty now on the increase"
2022-10-26 11:48:58+00:00,pretti_Honey,@renoomokri We re OBIDIENT oooo
2022-10-26 11:48:55+00:00,TheNationNews,‘Obidient’ climbs Mount Kilimanjaro to place LP’s flag https://t.co/FIi4DTiRKn
2022-10-26 11:48:38+00:00,Ecloud_Shelters,@Somtochukwumad3 @yabaleftonline Finish go where?
2022-10-26 11:48:13+00:00,harryofido,@DeeOneAyekooto https://t.co/NuUTdPD4SH
2022-10-26 11:48:06+00:00,Chesdon2,@DanBornoReal 👋👋
2022-10-26 11:48:03+00:00,TryNaija,Nigeria LNG declares force majeure as flooding disrupts gas supply – Reuters https://t.co/o6QN2GCGRz
2022-10-26 11:47:42+00:00,chuks_cec,@melaninmaris @atiku U for just end your statement with only that first sentence . Na you use your hand now look for trouble . After uh na go say obidient dey insult uh na .
2022-10-26 11:47:38+00:00,BabsSoft,@von_Bismack Peter Obi should be dropping this sub once in a while or OBIdient start quoting and cutting it out so they get it straight
2022-10-26 11:47:31+00:00,harryofido,"@Joos_Boxx @PeterObi What information are you getting from here? Is this Mr Obi’s Twitter handle? This a phrase from a bulk of information he rolled out, if you choose to not grasp the whole content for a better context, is that his fault?"
2022-10-26 11:47:15+00:00,MikeJamesdoc,@Buoro3 🤣🤣🤣🤣🤣🤣
2022-10-26 11:47:09+00:00,eggomedia,"@firstladyship NEFER, I wish you started going this low like yesterday. We in the Vawulence department of the Obidient movement no get joy. If dem do any how,  dem go see any how wotowotoriously. No time!"
2022-10-26 11:46:46+00:00,wittytayor001,@Ayomide The rate and pace of rise in the number of olosho is greater than inflation of all countries put together
2022-10-26 11:46:22+00:00,Champele,@inecnigeria Please just give us free and fair election. That's all we ask for. That is what you are paid to do. Thank you
2022-10-26 11:45:40+00:00,amagaji216,@JamalPacman @amagaji216
2022-10-26 11:45:08+00:00,amagaji216,@teejay__ahmad @amagaji216
2022-10-26 11:45:03+00:00,EugeneUcyEjili,"I am happy I am among the generation, who has decided to reclaim our country from the oppressors. God helps those who help themselves.

Thank you @PeterObi for presenting yourself. Thank you @Naija_Activist for being there for us.
#ObiDatti2023"
2022-10-26 11:45:02+00:00,harryofido,@abikedabiri Come out with your full chest and say how much you hate your job and your country. We all know you are holding onto that office until your APC ogas give you a better one but you are a bad example of public office holders. The stamp of this APC govt
2022-10-26 11:44:39+00:00,Godwincreat,@teeana_world This packaging no be here o. Weldon
2022-10-26 11:44:34+00:00,whize24,"@IkukuomaC And to you too, our OBIdient Yusful brother💪🏽"
2022-10-26 11:44:24+00:00,amagaji216,Wai babu yan islamiya ne anan
2022-10-26 11:43:33+00:00,amagaji216,Alhamdulillah
2022-10-26 11:43:33+00:00,amagaji216,I wan sub babe today
2022-10-26 11:43:28+00:00,harryofido,"@abikedabiri Aren’t you supposed to be diplomatic? Have you ever heard Iranians, Iraqis, Afghanistan governments tweet about how their citizens are bombers just cos the media or someone thinks or shows that? Are you being racist on your own people here?"
2022-10-26 11:43:23+00:00,Obi4president2,@kaalflawsome I wan marry this babe because she is just to obidient and Yusuf to my life
2022-10-26 11:43:09+00:00,nelsonjohnkalu2,"My Obidient people, please remember that Xmas is at the corner, try all your best to put your car /SUV in other,we have new spare parts that just landed from abroad,such steering rack, shocks ,hubs,shaft, pump.call09035166769 kindly retweet https://t.co/cw3azqforE"
2022-10-26 11:42:58+00:00,annnikkym,"Is this how atiku will govern Nigeria if any natural disaster happen in Nig. By not getting firsthand info. He'll only rely on video? What's the essence of going to bayelsa if u know u won't visit the IDP camp
Empathy indeed
Kilimanjaro Muslim-Muslim #Obidatti2023 new Nigeria https://t.co/fran9RAwiW"
2022-10-26 11:42:40+00:00,o_awoyinka,"@renoomokri @PeterObi @MobilePunch @pmnewsnigeria @nairaland @vanguardngrnews @AP @AFP @daily_trust @channelstv @ARISEtv Uncle Reno can be so real sometimes, and one of sure is this. Obidient without honestly is a shame!"
2022-10-26 11:42:20+00:00,GodwinGospel6,"@renoomokri Honestly,Sir you're worst than the Obidient people you're complaining about,every now and then you kept ranting all over social media ""Obident people did this,Obi did that"" can't you be civil and maintain calmness for once? Honestly no right thinking person will take you serious"
2022-10-26 11:41:56+00:00,cryptofever01,"@OfficialMrAtom @TruthToArewa Go look for somewhere to hide, let your unifier campaign &amp; win the election, if PDP is not serious about taking power from APC. APC has decided that Muslims in NE/NW/NC + Lagos are all they need to win the election. Let's see how NNPP will play out in NW &amp; NE, NC- is OBIdient"
2022-10-26 11:41:50+00:00,harryofido,@Optimistic_Ade @Bootoomee @Bluebloodoo @abikedabiri Show her links of Dabiri doing her job! Please
2022-10-26 11:41:28+00:00,mmesodivy,Obidient's is becoming more than a Movement... 😎💪 https://t.co/M6AHzp4NlW
2022-10-26 11:41:13+00:00,ObidientAPP,"Picture of the Day!

Man climbed,hiked and trekked for 10 and half hours to place Labour Party Flag at the top of Mount Kilimanjaro 5,895meters above sea level! https://t.co/QKIGbw78X4"
2022-10-26 11:41:07+00:00,NicholasEke1,"IMPACT OF CONTINUOUS IMPRESSION

This morning, as I made to leave my daughter's school, a young man who was walking briskly towards me looked at my cap and smiled from afar. On getting close he shouted, 'Obidient!'.
#OBIdientlyYUSful #WhatsAppDown #RussiaInvadedUkraine #Obidient https://t.co/192aycQjsx"
2022-10-26 11:40:50+00:00,harryofido,@yrb_ay @OyeNkuziMahadum @tunde_odus @abikedabiri Make you close mouth
2022-10-26 11:40:22+00:00,anthony_akpo,"@GazetteNGR The incompetent govt will not do anything now to avert the attract o. They will be playing down the threat now dat nothing to fear about until the attack will happen. That's when they will react n be looking for culprit n attackers 😢😠

This government has failed woefully 👎😡"
2022-10-26 11:40:14+00:00,IkukuomaC,"Obidient afternoon to all Yusuful
Nigerian Youths https://t.co/2tLc7is7h8"
2022-10-26 11:40:03+00:00,ObidientLPeko,@ayengbero @niyiakinmolayan White people always setting standard!
2022-10-26 11:39:57+00:00,usman__haruna,"An Obidient known as O'Gersh (@OGersh) took Peter Obi's push to Mount Kilimanjaro and placed Nigerian Labour Party's flag.

According to Gersh, it took him 10½ hrs of climbing, hiking and trekking, to make it to the Uhuru Peak of Mount Kilimanjaro, 5,895m above sea level. https://t.co/QF63wWQfY0"
2022-10-26 11:39:09+00:00,Festeelo2,@SaharaReporters I say e no go better for APC... They will never know peace
2022-10-26 11:38:44+00:00,giftcard_buyer,"@sportfxng @AnitaIhesie @itzz_blitz1 @chukwu_dii See as you think like mosquito! 
I shame on your behalf. ✌️"
